record_id,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,temperature_c,humidity_pct,soil_ph,rainfall_mm,soil_moisture_pct,organic_matter_pct,sunlight_hours,altitude_m,soil_type,region,state,season,irrigation_method,crop_label
SF-01644,113.50,43.50,87.30,28.00,86.80,5.90,1891.40,51.60,3.00,9.70,724.00,alluvial,south,Tamil Nadu,perennial,drip,banana
SF-01776,65.90,49.90,106.40,15.20,77.80,5.40,654.50,44.10,2.84,7.10,778.00,loam,central,Madhya Pradesh,rabi,drip,potato
SF-00796,33.40,54.60,51.30,24.80,52.60,7.00,472.80,19.50,2.27,9.20,842.00,sandy_loam,north,Haryana,rabi,sprinkler,chickpea
SF-00646,111.20,40.80,59.60,34.20,84.20,6.90,2325.00,74.60,2.75,8.60,365.00,clay,coastal,Andhra Pradesh,kharif,flood,jute
SF-01013,41.50,49.80,48.10,23.80,68.40,6.90,623.10,25.10,1.83,8.60,353.00,loam,central,Chhattisgarh,rabi,drip,kidneybeans
SF-01767,87.00,51.20,98.80,19.10,72.30,6.10,807.80,45.00,1.60,7.80,1120.00,sandy_loam,north,Haryana,rabi,sprinkler,potato
SF-00557,75.10,30.30,52.70,27.40,47.20,6.60,532.50,25.50,1.67,10.50,335.00,loam,south,Andhra Pradesh,kharif,sprinkler,cotton
SF-00682,66.70,40.20,71.90,29.00,88.70,6.20,1716.10,79.00,2.69,8.60,187.00,clay,coastal,Kerala,kharif,rainfed,jute
SF-00578,63.10,39.90,70.20,21.60,62.50,6.90,530.60,16.90,1.27,10.50,486.00,loam,west,Rajasthan,kharif,drip,cotton
SF-01110,42.70,50.20,40.70,11.70,51.80,6.70,543.90,18.30,1.87,8.00,747.00,silty_loam,east,Jharkhand,rabi,rainfed,lentil
SF-01267,40.90,46.60,35.70,23.60,74.50,6.90,756.00,30.70,1.83,8.90,581.00,loam,south,Andhra Pradesh,zaid,drip,mungbean
SF-01723,81.40,55.10,101.40,16.70,63.10,5.70,669.60,52.80,2.06,7.60,1910.00,silty_loam,hill,Jammu and Kashmir,rabi,drip,potato
SF-01184,38.80,34.90,30.20,14.30,49.80,6.80,471.90,29.50,1.84,8.90,835.00,silty_loam,north,Punjab,rabi,rainfed,lentil
SF-00525,69.70,35.70,65.20,25.90,51.10,6.00,1094.20,31.40,1.89,11.40,563.00,red,central,Madhya Pradesh,kharif,drip,cotton
SF-01060,49.70,50.60,61.60,25.40,61.60,6.90,713.80,25.20,1.54,7.70,868.00,sandy_loam,central,Madhya Pradesh,rabi,sprinkler,kidneybeans
SF-00541,72.80,37.60,66.40,29.90,53.70,6.40,1104.80,31.80,1.72,10.30,398.00,red,west,Rajasthan,kharif,sprinkler,cotton
SF-01195,27.80,46.70,35.80,23.60,51.00,6.70,403.00,25.40,1.81,8.80,750.00,loam,central,Chhattisgarh,rabi,sprinkler,lentil
SF-01679,106.00,64.50,104.80,28.50,89.50,6.10,2172.40,68.30,3.44,9.40,928.00,loam,coastal,Odisha,perennial,flood,banana
SF-00749,30.20,54.10,48.60,12.10,50.70,7.50,553.10,25.50,1.13,10.30,703.00,black,central,Madhya Pradesh,rabi,sprinkler,chickpea
SF-01779,77.40,55.40,97.70,20.00,69.10,6.10,723.20,42.80,2.70,6.80,790.00,sandy_loam,north,Himachal Pradesh,rabi,sprinkler,potato
SF-01431,44.00,36.40,57.50,25.60,73.80,6.70,756.10,31.10,2.29,9.30,381.00,loam,coastal,Goa,kharif,rainfed,blackgram
SF-00485,79.10,41.60,71.80,29.80,53.70,7.50,810.80,32.70,2.29,11.50,498.00,loam,south,Kerala,kharif,drip,cotton
SF-00096,110.90,46.40,73.70,22.60,72.00,6.50,2063.90,71.60,1.95,7.50,734.00,silty_loam,coastal,Odisha,kharif,flood,rice
SF-01021,35.30,44.40,43.50,18.60,63.00,7.50,569.10,30.00,1.49,9.30,1155.00,sandy_loam,west,Rajasthan,kharif,sprinkler,kidneybeans
SF-00564,68.70,43.00,53.30,28.40,55.70,6.80,956.20,33.30,2.00,10.60,578.00,black,central,Madhya Pradesh,kharif,sprinkler,cotton
SF-01265,25.90,41.80,42.10,26.00,60.50,6.50,518.80,29.70,1.68,9.30,523.00,sandy_loam,plateau,Chhattisgarh,kharif,rainfed,mungbean
SF-00743,34.20,51.00,49.50,17.30,65.70,7.30,519.40,25.80,2.06,9.90,711.00,black,central,Chhattisgarh,rabi,rainfed,chickpea
SF-00864,39.10,51.80,40.40,29.50,65.90,6.70,747.80,21.80,1.79,9.80,275.00,loam,south,Tamil Nadu,kharif,drip,pigeonpea
SF-01599,107.90,63.00,113.50,33.00,85.10,6.00,2265.60,53.30,3.75,10.30,729.00,alluvial,east,Bihar,perennial,drip,banana
SF-01715,99.90,53.90,100.50,18.90,66.80,5.70,720.50,48.60,2.28,7.00,1408.00,silty_loam,hill,Himachal Pradesh,rabi,sprinkler,potato
SF-01485,42.50,39.10,67.40,25.40,55.80,6.80,875.60,29.10,1.26,11.30,608.00,red,plateau,Jharkhand,zaid,drip,groundnut
SF-00892,59.50,45.40,54.20,25.80,54.60,7.60,660.40,31.20,1.60,9.20,367.00,black,south,Karnataka,kharif,rainfed,pigeonpea
SF-01578,104.10,64.50,97.60,28.50,85.20,5.80,1829.50,64.10,3.06,10.10,379.00,black,south,Kerala,kharif,flood,banana
SF-01039,33.80,44.90,41.30,16.40,61.40,6.40,623.70,34.60,2.35,8.60,1197.00,red,west,Rajasthan,rabi,sprinkler,kidneybeans
SF-00207,85.60,41.60,65.90,13.30,51.40,6.40,829.90,30.10,1.99,9.20,525.00,silty_loam,plateau,Jharkhand,rabi,sprinkler,wheat
SF-00393,105.30,41.30,57.00,28.10,65.80,6.40,1701.50,51.70,2.78,10.60,347.00,black,central,Madhya Pradesh,perennial,canal,sugarcane
SF-00795,40.80,54.30,55.10,25.60,53.80,7.00,586.70,26.90,2.56,9.70,774.00,black,central,Chhattisgarh,rabi,rainfed,chickpea
SF-00871,38.90,53.70,39.50,30.30,65.90,6.60,650.60,27.60,2.69,9.00,335.00,red,central,Chhattisgarh,kharif,drip,pigeonpea
SF-00398,107.20,52.00,82.90,26.70,78.70,6.50,1338.50,60.80,2.48,9.60,820.00,black,south,Kerala,kharif,canal,sugarcane
SF-00767,36.30,48.80,53.20,20.30,58.90,7.10,753.80,22.60,1.47,8.90,547.00,black,north,Uttar Pradesh,rabi,sprinkler,chickpea
SF-01769,92.20,50.10,90.70,24.60,64.00,5.50,820.60,51.20,2.38,8.60,1632.00,loam,hill,Uttarakhand,rabi,sprinkler,potato
SF-01242,33.90,45.70,44.70,29.00,59.50,6.50,829.00,32.60,2.05,10.50,608.00,loam,west,Rajasthan,kharif,drip,mungbean
SF-01029,48.10,44.80,63.30,20.30,45.30,6.70,820.70,32.20,1.71,8.70,1183.00,red,west,Gujarat,kharif,drip,kidneybeans
SF-00643,108.30,41.90,57.10,27.60,77.40,6.80,2706.30,72.90,2.89,8.20,314.00,clay,coastal,Odisha,kharif,rainfed,jute
SF-01816,60.80,44.60,80.80,6.10,56.70,6.10,1680.80,50.50,3.44,6.70,1305.00,sandy_loam,hill,Uttarakhand,perennial,sprinkler,apple
SF-00613,92.80,39.70,59.90,32.70,90.20,6.70,1822.80,78.40,2.63,7.40,454.00,clay,coastal,Odisha,kharif,flood,jute
SF-00961,31.60,38.60,51.40,21.80,57.30,6.50,614.70,33.70,1.83,9.50,697.00,red,west,Rajasthan,kharif,sprinkler,kidneybeans
SF-01571,124.50,51.40,90.70,25.30,90.50,6.80,1396.70,54.90,3.03,9.20,444.00,black,coastal,Goa,kharif,flood,banana
SF-00726,18.60,53.40,46.20,25.30,50.00,6.60,478.50,16.30,1.37,9.90,538.00,sandy_loam,central,Chhattisgarh,rabi,rainfed,chickpea
SF-00684,95.70,39.20,55.20,29.90,85.80,7.40,2268.90,77.20,2.27,8.80,245.00,silty_loam,coastal,Kerala,kharif,rainfed,jute
SF-00099,118.70,43.50,57.20,27.90,74.40,6.30,2271.70,71.80,1.84,7.40,524.00,clay,south,Karnataka,kharif,flood,rice
SF-00805,29.70,45.10,45.10,20.30,35.30,7.50,607.30,27.40,1.54,9.00,675.00,black,north,Uttar Pradesh,rabi,sprinkler,chickpea
SF-01752,84.40,40.30,91.10,22.70,65.20,5.80,767.20,50.90,2.13,7.00,1738.00,silty_loam,central,Chhattisgarh,rabi,sprinkler,potato
SF-01598,124.60,64.30,121.40,31.40,92.30,6.00,1418.70,59.10,2.91,10.40,238.00,alluvial,coastal,Odisha,perennial,flood,banana
SF-00407,100.20,39.10,64.70,30.10,78.90,6.90,2093.90,49.00,3.07,9.70,587.00,black,coastal,Odisha,perennial,drip,sugarcane
SF-00503,74.30,31.30,46.30,33.80,47.80,6.90,762.80,35.40,2.30,10.90,184.00,loam,south,Karnataka,kharif,sprinkler,cotton
SF-01072,40.00,47.90,35.60,16.80,72.00,6.60,454.60,25.40,1.96,8.00,970.00,sandy_loam,central,Chhattisgarh,rabi,sprinkler,kidneybeans
SF-01057,32.10,44.60,48.70,19.30,64.70,7.20,768.00,33.00,1.39,7.70,948.00,red,central,Madhya Pradesh,rabi,drip,kidneybeans
SF-00930,53.10,43.50,48.60,24.90,52.20,6.20,821.30,25.90,2.04,9.00,400.00,red,plateau,Jharkhand,kharif,drip,pigeonpea
SF-00780,38.50,52.10,37.10,21.80,47.80,7.50,536.80,22.50,1.95,9.20,492.00,sandy_loam,west,Gujarat,rabi,rainfed,chickpea
SF-00201,98.00,55.00,44.80,11.50,64.20,6.60,647.80,29.40,2.09,8.90,748.00,loam,central,Chhattisgarh,rabi,sprinkler,wheat
SF-00135,91.60,40.80,51.40,15.40,55.20,6.90,696.10,30.90,1.86,9.60,240.00,alluvial,central,Madhya Pradesh,rabi,sprinkler,wheat
SF-01052,46.10,39.00,49.40,19.30,60.90,7.30,612.60,38.80,1.75,9.40,426.00,red,north,Uttarakhand,kharif,sprinkler,kidneybeans
SF-00041,91.70,43.20,64.80,27.60,81.20,6.20,2096.60,63.70,2.79,7.90,464.00,alluvial,east,Odisha,kharif,canal,rice
SF-01018,45.70,48.40,60.30,16.30,68.30,7.10,549.50,41.00,1.90,7.10,1011.00,sandy_loam,north,Punjab,kharif,drip,kidneybeans
SF-00231,96.40,42.00,46.40,16.80,64.10,6.90,557.30,29.90,2.07,9.30,942.00,alluvial,north,Jammu and Kashmir,rabi,canal,wheat
SF-01514,48.50,55.30,45.20,28.00,50.50,6.60,814.90,31.60,1.48,10.70,529.00,sandy_loam,south,Telangana,kharif,sprinkler,groundnut
SF-00379,118.70,45.30,63.70,27.10,67.60,7.00,1605.80,66.80,2.51,9.10,370.00,black,central,Chhattisgarh,kharif,drip,sugarcane
SF-00289,89.20,41.70,52.50,23.50,60.70,7.10,743.20,39.60,2.26,10.50,525.00,loam,plateau,Karnataka,kharif,sprinkler,maize
SF-00419,108.40,46.60,74.00,29.90,78.10,6.60,1464.20,70.20,3.53,10.40,202.00,alluvial,central,Chhattisgarh,kharif,drip,sugarcane
SF-01699,84.70,49.40,99.40,17.20,74.70,5.90,710.90,56.40,2.02,6.60,1857.00,loam,north,Punjab,rabi,drip,potato
SF-00392,116.10,42.10,73.50,30.90,77.00,6.90,2153.20,65.90,2.68,9.00,337.00,black,south,Tamil Nadu,perennial,canal,sugarcane
SF-00593,59.10,44.00,62.30,27.30,52.60,6.00,795.20,28.60,2.04,11.10,620.00,red,south,Tamil Nadu,kharif,drip,cotton
SF-01523,52.00,42.30,46.40,24.50,63.20,7.10,902.50,24.80,2.13,10.50,513.00,loam,coastal,Goa,kharif,drip,groundnut
SF-01163,38.50,30.20,42.60,18.60,47.80,6.70,381.90,23.60,1.66,8.20,642.00,loam,hill,Uttarakhand,rabi,sprinkler,lentil
SF-01087,38.80,45.90,35.00,14.60,36.20,6.90,447.70,21.30,2.36,9.00,190.00,silty_loam,east,Assam,rabi,rainfed,lentil
SF-01496,48.60,58.20,62.00,24.70,60.80,7.30,642.00,27.40,1.86,10.60,402.00,loam,plateau,Jharkhand,kharif,drip,groundnut
SF-00648,97.20,43.80,57.50,31.00,90.70,6.40,2054.50,75.70,2.60,8.20,497.00,alluvial,coastal,Tamil Nadu,kharif,flood,jute
SF-01153,29.20,49.60,42.30,17.00,53.00,7.30,469.10,21.50,2.03,8.70,614.00,silty_loam,east,Bihar,rabi,sprinkler,lentil
SF-01368,42.40,51.30,34.80,29.90,72.20,6.40,715.40,34.30,2.05,8.40,527.00,black,coastal,Tamil Nadu,kharif,drip,blackgram
SF-00521,73.90,33.10,66.30,25.00,52.80,7.00,1188.70,35.80,1.56,10.90,945.00,loam,west,Rajasthan,kharif,sprinkler,cotton
SF-00065,98.30,40.00,62.00,28.20,78.90,6.50,1742.40,67.50,2.26,7.50,446.00,silty_loam,east,West Bengal,kharif,flood,rice
SF-00015,123.70,46.60,58.90,31.70,76.70,6.00,2197.40,67.50,2.50,7.40,456.00,alluvial,east,West Bengal,kharif,flood,rice
SF-01181,27.80,43.40,37.90,18.30,44.20,7.50,323.70,18.20,1.71,8.00,357.00,silty_loam,hill,Himachal Pradesh,rabi,sprinkler,lentil
SF-01065,46.70,58.90,51.50,21.50,64.40,6.50,712.70,31.80,1.74,9.10,906.00,red,west,Gujarat,rabi,sprinkler,kidneybeans
SF-00493,75.40,41.00,68.80,26.70,52.20,7.00,1088.70,17.70,1.45,10.50,274.00,red,central,Chhattisgarh,kharif,drip,cotton
SF-00380,113.20,51.80,54.80,33.40,80.10,7.10,1786.80,66.30,2.13,10.60,305.00,loam,central,Chhattisgarh,kharif,flood,sugarcane
SF-00188,85.80,43.60,52.20,16.70,56.90,6.90,738.30,39.70,2.00,10.00,595.00,alluvial,north,Uttarakhand,rabi,canal,wheat
SF-00764,34.90,59.80,47.60,16.50,39.60,6.80,532.70,26.40,1.50,8.10,705.00,sandy_loam,north,Uttar Pradesh,rabi,sprinkler,chickpea
SF-00217,94.40,43.20,50.00,14.40,49.90,7.10,568.40,48.40,1.64,8.70,949.00,alluvial,plateau,Chhattisgarh,rabi,sprinkler,wheat
SF-00792,33.00,35.50,60.60,22.50,44.70,6.70,585.70,20.40,1.43,9.00,629.00,black,central,Madhya Pradesh,rabi,sprinkler,chickpea
SF-01077,45.80,47.90,52.40,21.10,60.00,7.00,586.40,35.10,1.57,9.40,1038.00,red,hill,Sikkim,rabi,sprinkler,kidneybeans
SF-00879,48.40,49.60,43.80,29.80,72.20,6.80,860.80,32.00,1.78,8.70,739.00,red,west,Goa,kharif,rainfed,pigeonpea
SF-00338,90.60,39.90,52.40,32.10,56.50,6.80,740.60,51.20,2.50,9.10,728.00,red,central,Chhattisgarh,zaid,sprinkler,maize
SF-01773,85.10,56.10,68.40,13.90,71.00,5.80,558.50,47.40,2.59,7.40,1525.00,silty_loam,hill,Jammu and Kashmir,rabi,drip,potato
SF-00720,94.60,43.20,56.50,30.10,81.00,6.50,2250.30,62.70,2.91,8.50,83.00,alluvial,coastal,Goa,kharif,rainfed,jute
SF-01749,79.80,51.30,102.50,16.30,64.30,5.70,883.10,55.10,2.22,7.10,1943.00,sandy_loam,hill,Arunachal Pradesh,rabi,drip,potato
SF-00296,69.10,38.60,41.50,32.10,50.90,6.30,698.20,30.60,2.65,11.00,481.00,red,west,Maharashtra,kharif,drip,maize
SF-01726,102.30,59.50,89.70,21.70,68.00,5.80,693.60,51.00,2.03,7.50,1783.00,silty_loam,north,Haryana,rabi,drip,potato
SF-01017,38.50,58.90,35.80,21.90,63.80,6.40,635.90,33.20,1.88,9.40,265.00,loam,north,Uttarakhand,rabi,sprinkler,kidneybeans
SF-01276,31.00,46.60,54.90,25.90,67.20,6.50,441.70,33.60,1.87,9.40,188.00,loam,central,Chhattisgarh,zaid,drip,mungbean
SF-01751,86.20,44.40,109.80,19.80,70.90,5.80,787.60,49.80,2.53,8.50,1601.00,loam,central,Madhya Pradesh,rabi,drip,potato
SF-01486,25.60,42.20,56.30,27.50,59.60,6.70,1040.70,29.20,1.63,11.90,217.00,sandy_loam,south,Kerala,kharif,drip,groundnut
SF-00456,113.40,43.70,68.70,24.50,87.40,6.70,1961.10,56.60,2.28,9.80,656.00,loam,west,Maharashtra,kharif,flood,sugarcane
SF-01917,56.50,39.10,58.10,23.10,57.10,6.50,1066.10,40.90,3.56,7.20,1797.00,silty_loam,hill,Arunachal Pradesh,rabi,sprinkler,apple
SF-00816,27.90,37.20,24.80,19.50,69.30,8.20,418.50,25.60,1.29,8.70,301.00,black,central,Madhya Pradesh,rabi,sprinkler,chickpea
SF-00270,67.20,45.80,52.90,24.40,65.50,6.90,729.50,44.50,2.24,8.70,558.00,loam,plateau,Telangana,kharif,sprinkler,maize
SF-00996,48.70,38.40,47.60,25.30,63.70,7.50,594.20,31.10,2.37,7.60,422.00,loam,hill,Arunachal Pradesh,rabi,drip,kidneybeans
SF-00202,87.70,40.70,42.10,15.80,58.10,6.80,621.70,32.40,1.78,9.90,1219.00,silty_loam,north,Uttarakhand,rabi,canal,wheat
SF-00162,87.80,37.60,59.30,15.90,58.20,6.90,726.20,28.10,1.64,9.60,975.00,alluvial,central,Madhya Pradesh,rabi,canal,wheat
SF-01580,106.10,78.40,115.20,32.90,77.70,6.20,1675.40,63.40,3.44,9.70,286.00,alluvial,east,Bihar,kharif,flood,banana
SF-00730,39.10,58.20,58.90,25.30,66.20,7.60,519.10,19.20,1.85,9.20,653.00,loam,central,Madhya Pradesh,rabi,rainfed,chickpea
SF-00402,106.20,47.60,87.80,36.60,69.90,6.90,1939.70,62.40,2.79,10.30,766.00,black,coastal,Andhra Pradesh,perennial,canal,sugarcane
SF-00703,119.50,34.50,43.10,28.90,80.30,6.70,2130.00,68.80,2.35,8.80,304.00,silty_loam,coastal,Odisha,kharif,flood,jute
SF-01501,44.50,47.80,50.50,24.00,50.80,6.60,1007.90,28.00,1.64,11.10,135.00,red,south,Telangana,zaid,sprinkler,groundnut
SF-01796,79.80,64.90,77.20,16.70,62.20,5.50,764.40,49.40,2.24,7.30,982.00,silty_loam,central,Madhya Pradesh,rabi,sprinkler,potato
SF-01130,30.60,45.00,39.90,19.40,51.90,7.30,424.30,26.00,1.67,9.10,851.00,silty_loam,hill,Uttarakhand,rabi,sprinkler,lentil
SF-00566,78.00,36.40,58.60,24.10,51.00,6.50,536.30,26.80,2.22,10.30,546.00,red,central,Chhattisgarh,kharif,sprinkler,cotton
SF-01414,33.50,48.40,34.50,24.30,74.00,6.70,834.50,30.60,2.00,9.60,789.00,sandy_loam,south,Tamil Nadu,kharif,rainfed,blackgram
SF-01022,37.30,43.10,64.20,23.20,46.30,6.90,558.30,33.70,1.96,7.40,978.00,red,central,Madhya Pradesh,rabi,drip,kidneybeans
SF-01026,38.80,48.70,52.70,18.60,71.90,7.00,521.70,35.10,1.94,8.40,1004.00,red,central,Chhattisgarh,rabi,sprinkler,kidneybeans
SF-01412,33.90,55.60,52.40,23.30,62.00,6.70,602.40,32.00,2.24,8.60,561.00,loam,coastal,Odisha,kharif,drip,blackgram
SF-01586,123.90,55.40,100.00,25.40,87.40,6.60,1780.30,60.80,2.91,9.30,494.00,black,south,Telangana,kharif,drip,banana
SF-01105,30.10,52.20,42.80,19.50,54.90,7.40,540.50,30.50,2.48,9.30,541.00,sandy_loam,east,Odisha,rabi,sprinkler,lentil
SF-00206,83.10,41.80,53.00,17.30,58.30,7.30,536.90,33.40,2.43,8.40,852.00,alluvial,north,Haryana,rabi,sprinkler,wheat
SF-00035,107.30,49.10,54.70,24.00,71.70,5.90,1944.90,68.20,3.31,8.20,240.00,clay,coastal,Goa,perennial,canal,rice
SF-00776,34.00,43.50,35.60,19.30,53.00,7.40,459.90,25.10,1.18,9.80,640.00,black,west,Rajasthan,rabi,sprinkler,chickpea
SF-00509,66.90,41.10,58.80,25.70,56.90,7.00,901.40,30.10,1.37,11.60,822.00,loam,central,Chhattisgarh,kharif,sprinkler,cotton
SF-01452,37.10,57.30,63.80,24.10,50.90,7.10,952.00,20.40,1.70,10.50,272.00,loam,coastal,Kerala,kharif,drip,groundnut
SF-01479,35.40,41.60,63.30,26.50,53.40,7.30,629.40,28.90,1.73,10.90,2.00,red,plateau,Telangana,zaid,drip,groundnut
SF-01891,64.70,49.60,71.60,14.00,71.40,6.20,1257.30,53.90,3.30,7.20,1859.00,silty_loam,north,Uttar Pradesh,rabi,sprinkler,apple
SF-01391,33.40,41.80,37.80,26.40,77.30,6.20,588.20,25.40,2.47,9.10,432.00,black,coastal,Tamil Nadu,kharif,rainfed,blackgram
SF-00092,99.10,50.20,69.30,26.60,85.40,6.40,1924.10,63.00,2.01,7.60,455.00,silty_loam,coastal,Odisha,kharif,flood,rice
SF-01364,46.30,35.40,57.30,28.40,74.70,7.00,795.70,41.20,1.64,9.40,322.00,loam,south,Telangana,kharif,drip,blackgram
SF-00898,41.30,34.40,47.40,26.00,49.00,7.20,1059.60,29.90,1.90,9.80,496.00,black,plateau,Telangana,kharif,rainfed,pigeonpea
SF-00565,80.20,40.80,51.50,28.50,35.20,6.80,975.20,31.80,1.79,8.60,418.00,red,south,Andhra Pradesh,kharif,sprinkler,cotton
SF-01370,30.90,46.00,50.10,28.00,66.60,7.20,762.90,36.80,2.24,7.70,484.00,black,east,Odisha,kharif,rainfed,blackgram
SF-00777,29.10,52.10,45.10,21.80,50.20,6.60,363.70,26.10,2.18,9.50,803.00,loam,west,Gujarat,rabi,rainfed,chickpea
SF-00242,89.00,33.80,42.50,22.90,66.60,6.90,650.50,33.90,1.96,9.30,259.00,loam,west,Maharashtra,kharif,canal,maize
SF-00014,122.30,48.30,61.40,28.70,89.30,6.30,1955.80,76.90,2.68,8.50,431.00,alluvial,coastal,Tamil Nadu,perennial,flood,rice
SF-00316,90.20,46.60,60.10,25.20,57.10,6.30,775.50,42.60,2.31,8.20,404.00,red,central,Chhattisgarh,zaid,canal,maize
SF-00601,94.10,45.30,66.20,29.40,84.40,6.30,2312.30,70.30,2.50,9.30,142.00,silty_loam,east,Jharkhand,kharif,flood,jute
SF-00388,111.60,49.70,76.80,26.80,77.90,6.70,1082.60,57.00,3.03,8.60,471.00,alluvial,south,Karnataka,kharif,flood,sugarcane
SF-01298,27.90,42.30,56.20,31.00,69.90,6.50,520.30,38.20,2.03,9.60,423.00,loam,south,Kerala,kharif,rainfed,mungbean
SF-00167,103.20,47.60,61.90,22.20,53.00,6.90,651.20,32.00,1.78,8.60,827.00,silty_loam,plateau,Chhattisgarh,rabi,sprinkler,wheat
SF-00841,52.00,53.10,64.80,27.90,66.40,6.40,953.70,25.50,1.98,11.40,563.00,loam,west,Maharashtra,kharif,rainfed,pigeonpea
SF-00021,110.50,47.00,82.10,31.90,84.50,6.00,1795.10,77.40,2.61,7.80,109.00,silty_loam,coastal,Tamil Nadu,perennial,canal,rice
SF-00647,116.10,48.80,62.50,30.80,81.40,6.70,2406.70,79.30,2.38,8.20,668.00,alluvial,coastal,Goa,kharif,rainfed,jute
SF-01843,80.20,42.50,64.50,17.80,72.40,6.10,999.20,55.70,3.11,8.20,2199.00,sandy_loam,hill,Sikkim,rabi,drip,apple
SF-01509,53.70,50.20,52.20,25.90,51.30,6.50,787.80,21.20,1.68,11.70,574.00,sandy_loam,west,Rajasthan,zaid,sprinkler,groundnut
SF-01155,32.30,50.20,39.40,14.40,48.10,6.00,341.60,29.00,2.12,9.40,888.00,sandy_loam,hill,Himachal Pradesh,rabi,sprinkler,lentil
SF-01529,35.90,35.20,54.10,24.70,46.50,6.20,1041.30,26.90,1.76,11.90,570.00,red,plateau,Telangana,zaid,drip,groundnut
SF-00832,33.00,48.80,51.10,28.30,33.80,8.40,480.60,26.40,1.31,10.10,610.00,sandy_loam,north,Jammu and Kashmir,rabi,sprinkler,chickpea
SF-01268,29.20,24.60,40.00,24.70,61.00,6.80,921.00,34.10,1.85,9.80,682.00,red,west,Goa,kharif,rainfed,mungbean
SF-01591,137.30,48.20,106.20,23.70,79.40,6.50,1859.70,57.60,2.66,8.30,580.00,black,coastal,Goa,perennial,flood,banana
SF-00563,79.40,37.50,40.50,24.80,58.10,6.40,774.00,34.30,2.21,10.10,366.00,red,central,Madhya Pradesh,kharif,drip,cotton
SF-01872,61.60,40.90,58.20,16.50,60.70,5.90,1240.50,50.90,3.57,7.40,1373.00,sandy_loam,hill,Arunachal Pradesh,perennial,sprinkler,apple
SF-00687,115.70,38.70,59.00,30.30,88.70,7.10,2266.10,76.60,2.41,9.10,482.00,silty_loam,east,Bihar,kharif,flood,jute
SF-00958,46.60,43.30,52.00,28.80,62.10,6.40,868.30,31.70,2.53,9.30,615.00,black,south,Kerala,kharif,rainfed,pigeonpea
SF-00190,98.70,47.20,50.30,15.20,66.40,7.00,733.80,33.10,1.80,9.50,1219.00,alluvial,north,Uttar Pradesh,rabi,sprinkler,wheat
SF-01807,59.70,40.00,79.00,16.00,64.80,6.40,1105.70,47.50,3.33,7.90,1933.00,loam,hill,Arunachal Pradesh,rabi,drip,apple
SF-00976,33.90,43.00,56.20,20.00,63.10,6.90,669.80,31.10,1.67,8.20,569.00,red,north,Uttarakhand,kharif,sprinkler,kidneybeans
SF-00700,87.00,36.20,53.20,26.60,83.20,6.90,2182.70,82.30,1.87,8.80,351.00,clay,east,Jharkhand,kharif,flood,jute
SF-01500,50.50,55.50,51.40,24.00,54.70,7.00,676.70,20.00,2.21,10.00,459.00,loam,coastal,Andhra Pradesh,zaid,drip,groundnut
SF-01706,85.20,55.10,99.30,16.40,77.90,5.70,907.60,39.40,2.70,6.90,2562.00,silty_loam,north,Himachal Pradesh,rabi,drip,potato
SF-00511,79.00,33.50,59.20,24.40,63.90,7.50,820.10,26.50,2.23,10.30,270.00,loam,south,Tamil Nadu,kharif,drip,cotton
SF-01083,40.50,43.70,37.80,15.90,53.80,6.60,456.20,26.10,1.19,9.60,1207.00,sandy_loam,central,Madhya Pradesh,rabi,sprinkler,lentil
SF-00475,136.80,38.30,69.30,33.70,66.00,6.90,2105.40,60.50,2.84,11.50,815.00,loam,south,Andhra Pradesh,perennial,canal,sugarcane
SF-01585,110.70,64.20,88.40,31.50,89.70,6.10,2008.80,61.80,3.16,10.00,547.00,loam,east,Odisha,perennial,flood,banana
SF-00857,46.70,46.40,59.60,27.10,66.90,6.30,698.20,20.50,2.26,9.90,687.00,loam,plateau,Chhattisgarh,kharif,drip,pigeonpea
SF-00748,39.70,62.10,46.10,15.70,49.90,7.40,473.70,22.60,1.93,9.80,513.00,loam,central,Madhya Pradesh,rabi,rainfed,chickpea
SF-00253,78.00,38.40,55.20,24.90,48.80,6.50,858.20,38.20,2.12,9.80,330.00,sandy_loam,north,Uttar Pradesh,zaid,canal,maize
SF-00022,97.10,45.00,65.00,28.10,81.00,6.20,1992.30,71.00,3.11,5.90,361.00,silty_loam,coastal,Andhra Pradesh,kharif,flood,rice
SF-01338,36.50,50.70,47.50,28.80,74.90,6.80,536.50,30.50,1.40,9.90,687.00,loam,east,Assam,kharif,rainfed,blackgram
SF-00460,133.10,49.10,74.10,28.00,90.30,7.20,1619.70,58.30,2.57,10.10,319.00,loam,south,Karnataka,kharif,flood,sugarcane
SF-01185,27.10,36.60,39.10,17.30,37.90,7.00,361.20,20.50,1.55,7.80,940.00,sandy_loam,central,Madhya Pradesh,rabi,sprinkler,lentil
SF-00277,99.20,40.30,66.90,25.70,68.70,6.90,940.90,42.20,2.12,10.70,373.00,loam,plateau,Telangana,kharif,sprinkler,maize
SF-00956,44.90,26.60,64.00,26.60,53.10,6.50,857.90,27.70,1.75,9.10,610.00,loam,south,Andhra Pradesh,kharif,drip,pigeonpea
SF-01216,26.80,41.50,44.50,26.80,62.50,6.90,638.30,37.10,1.65,9.40,575.00,red,plateau,Jharkhand,kharif,rainfed,mungbean
